stem	knn	llfpm10	suffix	suffix_initial	back	front	form_varies
dodzsem	-2.146839037700818	0.3337170824261301	Ill	C	0	26	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Ade	C	2	26	TRUE
dodzsem	-2.146839037700818	0.3337170824261301	Dat	C	0	25	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Ela	C	0	18	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Abl	C	0	14	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Del	C	0	12	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Poss.3Sg	V	0	6	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Poss.3Sg	C	0	5	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Transl	C	0	4	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Pl.Poss.3Sg	V	0	3	FALSE
dodzsem	-2.146839037700818	0.3337170824261301	Poss.1Pl	V	0	3	FALSE
kolesz	-0.8309562914712821	0.7726222789466473	Ine	C	1733	173	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Ill	C	646	72	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Ela	C	186	24	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Poss.3Sg	V	160	2	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Pl	V	32	4	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Subl	C	26	7	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Dat	C	24	5	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	All	C	23	10	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Supe	V	21	9	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Abl	C	21	4	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Del	C	17	3	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Ade	C	10	1	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Poss.1Sg	V	10	0	FALSE
kolesz	-0.8309562914712821	0.7726222789466473	Poss.1Pl	V	7	6	TRUE
kolesz	-0.8309562914712821	0.7726222789466473	Poss.2Sg	V	2	0	FALSE
kolesz	-0.8309562914712821	0.7726222789466473	Ins	C	1	0	FALSE
kolesz	-0.8309562914712821	0.7726222789466473	Poss.3Pl	V	1	0	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Pl	V	0	3487	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Ine	C	19	1259	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Poss.3Sg	V	0	855	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Ill	C	25	659	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Ela	C	8	627	TRUE
kráter	-1.7834717597135614	1.5554389092659462	All	C	3	372	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Pl.Poss.3Sg	V	0	324	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Ins	C	1	245	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Ade	C	12	231	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Abl	C	0	225	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Dat	C	8	207	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Subl	C	3	184	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Supe	V	0	183	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Del	C	1	135	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Transl	C	0	42	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Poss.3Pl	V	0	19	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Poss.1Pl	V	0	16	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Pl.Poss.3Pl	V	0	7	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Poss.3Sg	C	7	5	TRUE
kráter	-1.7834717597135614	1.5554389092659462	Poss.1Sg	V	0	4	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Pl.Poss.1Sg	V	0	2	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Acc	V	0	2	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Poss.2Sg	V	0	1	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Distr:nként/Adv	V	0	1	FALSE
kráter	-1.7834717597135614	1.5554389092659462	Pl.Poss.3Sg	C	0	1	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Distr:nként/Adv	V	0	16	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Ins	C	0	11	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Subl	C	2	10	TRUE
barrel	-1.4572118673625105	0.28764613499013436	Ade	C	0	9	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Abl	C	0	8	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Poss.3Sg	C	0	6	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Dat	C	0	5	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Ine	C	0	4	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Poss.2Sg	V	0	3	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Pl	V	0	2	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Supe	V	0	2	FALSE
barrel	-1.4572118673625105	0.28764613499013436	All	C	0	2	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Ela	C	0	1	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Poss.3Pl	C	0	1	FALSE
barrel	-1.4572118673625105	0.28764613499013436	Del	C	0	1	FALSE
totem	-2.104043099284315	0.8624780099324221	Acc	V	0	807	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl	V	0	476	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.3Sg	V	0	161	FALSE
totem	-2.104043099284315	0.8624780099324221	Ins	C	0	127	FALSE
totem	-2.104043099284315	0.8624780099324221	Dat	C	0	58	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.3Sg	C	1	48	TRUE
totem	-2.104043099284315	0.8624780099324221	Subl	C	1	46	TRUE
totem	-2.104043099284315	0.8624780099324221	Transl	C	0	39	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl.Poss.3Sg	V	0	36	FALSE
totem	-2.104043099284315	0.8624780099324221	All	C	0	34	FALSE
totem	-2.104043099284315	0.8624780099324221	Supe	V	0	29	FALSE
totem	-2.104043099284315	0.8624780099324221	Del	C	0	16	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl.Poss.3Sg	C	0	15	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.3Pl	V	0	15	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.1Pl	V	0	14	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.2Sg	V	0	13	FALSE
totem	-2.104043099284315	0.8624780099324221	Ill	C	0	12	FALSE
totem	-2.104043099284315	0.8624780099324221	Ine	C	0	12	FALSE
totem	-2.104043099284315	0.8624780099324221	Ela	C	0	11	FALSE
totem	-2.104043099284315	0.8624780099324221	Ade	C	0	10	FALSE
totem	-2.104043099284315	0.8624780099324221	Abl	C	0	9	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.1Sg	V	0	8	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl.Poss.3Pl	C	0	8	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.3Pl	C	0	7	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl.Poss.3Pl	V	0	6	FALSE
totem	-2.104043099284315	0.8624780099324221	Poss.2Pl	V	0	3	FALSE
totem	-2.104043099284315	0.8624780099324221	Pl.Poss.1Pl	V	0	1	FALSE
valcer	1.3091386189498213	0.3548168454722682	Pl	V	0	45	FALSE
valcer	1.3091386189498213	0.3548168454722682	Subl	C	4	40	TRUE
valcer	1.3091386189498213	0.3548168454722682	Ins	C	5	33	TRUE
valcer	1.3091386189498213	0.3548168454722682	Poss.3Sg	V	0	25	FALSE
valcer	1.3091386189498213	0.3548168454722682	Ine	C	2	15	TRUE
valcer	1.3091386189498213	0.3548168454722682	Pl.Poss.3Sg	V	0	15	FALSE
valcer	1.3091386189498213	0.3548168454722682	Abl	C	0	12	FALSE
valcer	1.3091386189498213	0.3548168454722682	Dat	C	3	8	TRUE
valcer	1.3091386189498213	0.3548168454722682	Ill	C	0	7	FALSE
valcer	1.3091386189498213	0.3548168454722682	All	C	1	6	TRUE
valcer	1.3091386189498213	0.3548168454722682	Poss.3Sg	C	1	5	TRUE
valcer	1.3091386189498213	0.3548168454722682	Ela	C	0	4	FALSE
valcer	1.3091386189498213	0.3548168454722682	Supe	V	0	3	FALSE
valcer	1.3091386189498213	0.3548168454722682	Ade	C	0	3	FALSE
valcer	1.3091386189498213	0.3548168454722682	Del	C	0	3	FALSE
valcer	1.3091386189498213	0.3548168454722682	Transl	C	0	1	FALSE
dózer	2.850918751600451	0.4877957350906076	Pl	V	0	277	FALSE
dózer	2.850918751600451	0.4877957350906076	Supe	V	0	197	FALSE
dózer	2.850918751600451	0.4877957350906076	Ins	C	97	142	TRUE
dózer	2.850918751600451	0.4877957350906076	Subl	C	25	70	TRUE
dózer	2.850918751600451	0.4877957350906076	Del	C	4	33	TRUE
dózer	2.850918751600451	0.4877957350906076	Dat	C	3	28	TRUE
dózer	2.850918751600451	0.4877957350906076	Pl.Poss.3Sg	V	0	9	FALSE
dózer	2.850918751600451	0.4877957350906076	Poss.3Sg	V	0	7	FALSE
dózer	2.850918751600451	0.4877957350906076	Ine	C	0	4	FALSE
dózer	2.850918751600451	0.4877957350906076	Poss.1Sg	V	0	4	FALSE
dózer	2.850918751600451	0.4877957350906076	Ill	C	0	3	FALSE
dózer	2.850918751600451	0.4877957350906076	Ela	C	0	3	FALSE
dózer	2.850918751600451	0.4877957350906076	Ade	C	1	2	TRUE
dózer	2.850918751600451	0.4877957350906076	Transl	C	0	2	FALSE
dózer	2.850918751600451	0.4877957350906076	Poss.1Pl	V	0	2	FALSE
dózer	2.850918751600451	0.4877957350906076	Pl.Poss.1Pl	V	0	1	FALSE
dózer	2.850918751600451	0.4877957350906076	All	C	0	1	FALSE
dózer	2.850918751600451	0.4877957350906076	Poss.3Sg	C	0	1	FALSE
dózer	2.850918751600451	0.4877957350906076	Poss.3Pl	C	0	1	FALSE
dózer	2.850918751600451	0.4877957350906076	Abl	C	0	1	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Pl	V	35	521	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Dat	C	27	118	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Ins	C	8	35	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Ill	C	0	16	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Abl	C	0	13	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Ela	C	0	10	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Subl	C	3	7	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Pl.Poss.3Sg	V	0	6	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Transl	C	0	6	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Del	C	2	6	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Poss.3Sg	V	0	5	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Supe	V	1	3	TRUE
tróger	-2.0704660928862824	0.7114537050098807	All	C	0	3	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Poss.3Sg	C	2	2	TRUE
tróger	-2.0704660928862824	0.7114537050098807	Ade	C	0	2	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Ine	C	0	1	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Pl.Poss.3Pl	V	0	1	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Acc	V	1	0	FALSE
tróger	-2.0704660928862824	0.7114537050098807	Poss.1Pl	V	0	1	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl	V	0	7380	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Ins	C	8	2907	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Subl	C	16	790	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Dat	C	1	353	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.3Sg	V	0	326	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Del	C	0	309	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	All	C	0	271	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Ine	C	2	270	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Supe	V	0	123	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.3Sg	C	5	123	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Ela	C	0	97	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.3Pl	C	0	96	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.1Pl	V	0	84	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Ade	C	1	73	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.3Sg	V	0	68	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Abl	C	0	58	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Ill	C	3	57	TRUE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.1Sg	V	0	23	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.1Pl	V	0	13	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Acc	V	0	8	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.2Pl	V	0	8	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.3Pl	V	0	8	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.3Pl	V	0	5	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Distr:nként/Adv	V	0	5	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Poss.2Sg	V	0	4	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.3Sg	C	0	3	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Transl	C	0	3	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.1Sg	V	0	1	FALSE
transzfer	-2.0026474807078345	2.0095093061978013	Pl.Poss.3Pl	C	0	1	FALSE
modem	-2.128708084269642	1.8046211752050836	Acc	V	20	7322	TRUE
modem	-2.128708084269642	1.8046211752050836	Ins	C	4	4136	TRUE
modem	-2.128708084269642	1.8046211752050836	Pl	V	2	2373	TRUE
modem	-2.128708084269642	1.8046211752050836	Supe	V	2	1478	TRUE
modem	-2.128708084269642	1.8046211752050836	Poss.1Sg	V	2	1005	TRUE
modem	-2.128708084269642	1.8046211752050836	All	C	6	919	TRUE
modem	-2.128708084269642	1.8046211752050836	Ine	C	0	829	FALSE
modem	-2.128708084269642	1.8046211752050836	Subl	C	1	711	TRUE
modem	-2.128708084269642	1.8046211752050836	Dat	C	1	661	TRUE
modem	-2.128708084269642	1.8046211752050836	Ill	C	7	380	TRUE
modem	-2.128708084269642	1.8046211752050836	Poss.2Sg	V	0	349	FALSE
modem	-2.128708084269642	1.8046211752050836	Poss.3Sg	C	2	294	TRUE
modem	-2.128708084269642	1.8046211752050836	Poss.3Sg	V	1	250	TRUE
modem	-2.128708084269642	1.8046211752050836	Ela	C	12	219	TRUE
modem	-2.128708084269642	1.8046211752050836	Del	C	0	176	FALSE
modem	-2.128708084269642	1.8046211752050836	Abl	C	0	129	FALSE
modem	-2.128708084269642	1.8046211752050836	Ade	C	0	113	FALSE
modem	-2.128708084269642	1.8046211752050836	Poss.1Pl	V	9	71	TRUE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.3Sg	C	0	24	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.3Sg	V	0	18	FALSE
modem	-2.128708084269642	1.8046211752050836	Poss.3Pl	C	9	18	TRUE
modem	-2.128708084269642	1.8046211752050836	Poss.3Pl	V	11	16	TRUE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.3Pl	C	0	7	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.3Pl	V	0	6	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.1Pl	C	0	6	FALSE
modem	-2.128708084269642	1.8046211752050836	Distr:nként/Adv	V	0	5	FALSE
modem	-2.128708084269642	1.8046211752050836	Transl	C	0	3	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.1Pl	V	0	2	FALSE
modem	-2.128708084269642	1.8046211752050836	Poss.2Pl	V	0	2	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.1Sg	V	0	1	FALSE
modem	-2.128708084269642	1.8046211752050836	Pl.Poss.1Sg	C	0	1	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Acc	V	10	70	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Subl	C	0	21	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Ins	C	2	14	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Ill	C	6	13	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Del	C	1	10	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Pl	V	1	4	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Poss.1Sg	V	0	4	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Supe	V	0	3	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Pl.Poss.1Sg	V	0	2	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Ela	C	0	1	FALSE
kopek	-1.9833948819212233	0.13371366596503742	Poss.3Sg	C	1	1	TRUE
kopek	-1.9833948819212233	0.13371366596503742	Abl	C	1	1	TRUE
parszek	-1.4021823461934746	-0.2499378462191083	Subl	C	6	80	TRUE
parszek	-1.4021823461934746	-0.2499378462191083	Acc	V	0	33	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Ine	C	0	23	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Supe	V	0	18	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Ins	C	1	13	TRUE
parszek	-1.4021823461934746	-0.2499378462191083	Ade	C	0	4	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Ill	C	2	2	TRUE
parszek	-1.4021823461934746	-0.2499378462191083	Pl	V	0	2	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Distr:nként/Adv	V	0	1	FALSE
parszek	-1.4021823461934746	-0.2499378462191083	Del	C	0	1	FALSE
duett	-1.4292811933496878	1.4809516014593376	Acc	V	6	4361	TRUE
duett	-1.4292811933496878	1.4809516014593376	Ine	C	12	2190	TRUE
duett	-1.4292811933496878	1.4809516014593376	Poss.3Sg	C	1	1945	TRUE
duett	-1.4292811933496878	1.4809516014593376	Pl	V	0	1135	FALSE
duett	-1.4292811933496878	1.4809516014593376	Ins	C	0	464	FALSE
duett	-1.4292811933496878	1.4809516014593376	Subl	C	0	274	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.3Pl	C	0	245	FALSE
duett	-1.4292811933496878	1.4809516014593376	Dat	C	0	166	FALSE
duett	-1.4292811933496878	1.4809516014593376	Pl.Poss.3Sg	C	0	138	FALSE
duett	-1.4292811933496878	1.4809516014593376	Ela	C	1	109	TRUE
duett	-1.4292811933496878	1.4809516014593376	Ill	C	0	97	FALSE
duett	-1.4292811933496878	1.4809516014593376	Del	C	0	92	FALSE
duett	-1.4292811933496878	1.4809516014593376	Transl	C	0	77	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.1Pl	V	0	67	FALSE
duett	-1.4292811933496878	1.4809516014593376	All	C	0	66	FALSE
duett	-1.4292811933496878	1.4809516014593376	Supe	V	0	48	FALSE
duett	-1.4292811933496878	1.4809516014593376	Ade	C	0	44	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.1Sg	V	0	31	FALSE
duett	-1.4292811933496878	1.4809516014593376	Abl	C	0	31	FALSE
duett	-1.4292811933496878	1.4809516014593376	Pl.Poss.3Pl	C	0	25	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.2Sg	V	0	19	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.2Pl	V	0	4	FALSE
duett	-1.4292811933496878	1.4809516014593376	Pl.Poss.1Sg	C	0	2	FALSE
duett	-1.4292811933496878	1.4809516014593376	Pl.Poss.1Pl	C	0	1	FALSE
duett	-1.4292811933496878	1.4809516014593376	Poss.3Pl	V	0	1	FALSE
flaszter	-0.5580617860686885	0.45065098390392183	Supe	V	0	620	FALSE
flaszter	-0.5580617860686885	0.45065098390392183	Subl	C	113	129	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Del	C	27	51	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	All	C	8	33	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Ill	C	24	9	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Ela	C	2	22	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Ins	C	8	19	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Pl	V	0	11	FALSE
flaszter	-0.5580617860686885	0.45065098390392183	Dat	C	1	9	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Abl	C	3	9	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Transl	C	7	1	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Poss.3Sg	C	1	5	TRUE
flaszter	-0.5580617860686885	0.45065098390392183	Ine	C	0	2	FALSE
flaszter	-0.5580617860686885	0.45065098390392183	Ade	C	0	2	FALSE
roller	-1.1505932067853288	1.4284785179087636	Ins	C	249	1993	TRUE
roller	-1.1505932067853288	1.4284785179087636	Pl	V	16	1807	TRUE
roller	-1.1505932067853288	1.4284785179087636	Supe	V	29	521	TRUE
roller	-1.1505932067853288	1.4284785179087636	Subl	C	23	380	TRUE
roller	-1.1505932067853288	1.4284785179087636	All	C	3	204	TRUE
roller	-1.1505932067853288	1.4284785179087636	Dat	C	9	201	TRUE
roller	-1.1505932067853288	1.4284785179087636	Del	C	0	90	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.1Pl	V	2	58	TRUE
roller	-1.1505932067853288	1.4284785179087636	Poss.2Sg	V	1	54	TRUE
roller	-1.1505932067853288	1.4284785179087636	Ine	C	3	52	TRUE
roller	-1.1505932067853288	1.4284785179087636	Ade	C	1	46	TRUE
roller	-1.1505932067853288	1.4284785179087636	Ill	C	2	44	TRUE
roller	-1.1505932067853288	1.4284785179087636	Ela	C	5	42	TRUE
roller	-1.1505932067853288	1.4284785179087636	Abl	C	0	40	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.3Sg	C	13	34	TRUE
roller	-1.1505932067853288	1.4284785179087636	Pl.Poss.1Pl	V	0	24	FALSE
roller	-1.1505932067853288	1.4284785179087636	Transl	C	0	20	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.3Pl	V	0	13	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.1Sg	V	11	1	TRUE
roller	-1.1505932067853288	1.4284785179087636	Poss.3Sg	V	3	7	TRUE
roller	-1.1505932067853288	1.4284785179087636	Pl.Poss.3Sg	C	1	6	TRUE
roller	-1.1505932067853288	1.4284785179087636	Pl.Poss.1Pl	C	0	4	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.3Pl	C	1	2	TRUE
roller	-1.1505932067853288	1.4284785179087636	Pl.Poss.3Sg	V	0	1	FALSE
roller	-1.1505932067853288	1.4284785179087636	Distr:nként/Adv	V	0	1	FALSE
roller	-1.1505932067853288	1.4284785179087636	Poss.2Pl	V	0	1	FALSE
traverz	2.5903133409589603	0.20689420194327868	Pl	V	0	136	FALSE
traverz	2.5903133409589603	0.20689420194327868	Supe	V	0	53	FALSE
traverz	2.5903133409589603	0.20689420194327868	Ins	C	1	50	TRUE
traverz	2.5903133409589603	0.20689420194327868	Acc	V	1	40	TRUE
traverz	2.5903133409589603	0.20689420194327868	Ine	C	8	33	TRUE
traverz	2.5903133409589603	0.20689420194327868	Subl	C	0	26	FALSE
traverz	2.5903133409589603	0.20689420194327868	Pl.Poss.3Sg	V	0	24	FALSE
traverz	2.5903133409589603	0.20689420194327868	Poss.3Sg	V	2	16	TRUE
traverz	2.5903133409589603	0.20689420194327868	Ill	C	1	14	TRUE
traverz	2.5903133409589603	0.20689420194327868	Ade	C	0	8	FALSE
traverz	2.5903133409589603	0.20689420194327868	All	C	1	6	TRUE
traverz	2.5903133409589603	0.20689420194327868	Dat	C	0	6	FALSE
traverz	2.5903133409589603	0.20689420194327868	Ela	C	0	4	FALSE
traverz	2.5903133409589603	0.20689420194327868	Del	C	2	4	TRUE
traverz	2.5903133409589603	0.20689420194327868	Abl	C	0	4	FALSE
traverz	2.5903133409589603	0.20689420194327868	Pl.Poss.1Pl	V	0	2	FALSE
traverz	2.5903133409589603	0.20689420194327868	Transl	C	0	1	FALSE
token	-2.0046022735663693	1.245905770590949	Pl	V	0	2333	FALSE
token	-2.0046022735663693	1.245905770590949	Ins	C	0	422	FALSE
token	-2.0046022735663693	1.245905770590949	Subl	C	1	182	TRUE
token	-2.0046022735663693	1.245905770590949	Supe	V	0	177	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.3Sg	C	2	149	TRUE
token	-2.0046022735663693	1.245905770590949	Dat	C	1	120	TRUE
token	-2.0046022735663693	1.245905770590949	Ela	C	0	84	FALSE
token	-2.0046022735663693	1.245905770590949	All	C	1	78	TRUE
token	-2.0046022735663693	1.245905770590949	Ine	C	0	58	FALSE
token	-2.0046022735663693	1.245905770590949	Pl.Poss.3Sg	C	0	39	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.1Sg	V	0	37	FALSE
token	-2.0046022735663693	1.245905770590949	Ill	C	0	35	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.2Sg	V	0	35	FALSE
token	-2.0046022735663693	1.245905770590949	Del	C	0	33	FALSE
token	-2.0046022735663693	1.245905770590949	Pl.Poss.3Pl	C	0	26	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.3Pl	C	0	25	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.1Pl	V	1	19	TRUE
token	-2.0046022735663693	1.245905770590949	Ade	C	0	18	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.3Sg	V	0	13	FALSE
token	-2.0046022735663693	1.245905770590949	Acc	V	0	13	FALSE
token	-2.0046022735663693	1.245905770590949	Abl	C	0	10	FALSE
token	-2.0046022735663693	1.245905770590949	Distr:nként/Adv	V	0	8	FALSE
token	-2.0046022735663693	1.245905770590949	Pl.Poss.1Sg	C	0	8	FALSE
token	-2.0046022735663693	1.245905770590949	Transl	C	0	6	FALSE
token	-2.0046022735663693	1.245905770590949	Pl.Poss.1Pl	C	0	3	FALSE
token	-2.0046022735663693	1.245905770590949	Poss.2Pl	V	0	2	FALSE
token	-2.0046022735663693	1.245905770590949	Pl.Poss.3Sg	V	0	1	FALSE
dojen	-2.115573242254759	0.6993711617811154	Poss.3Sg	C	8	2866	TRUE
dojen	-2.115573242254759	0.6993711617811154	Pl	V	0	94	FALSE
dojen	-2.115573242254759	0.6993711617811154	Pl.Poss.3Sg	C	0	65	FALSE
dojen	-2.115573242254759	0.6993711617811154	Dat	C	0	21	FALSE
dojen	-2.115573242254759	0.6993711617811154	Transl	C	0	9	FALSE
dojen	-2.115573242254759	0.6993711617811154	Ins	C	0	7	FALSE
dojen	-2.115573242254759	0.6993711617811154	Poss.1Pl	V	0	4	FALSE
dojen	-2.115573242254759	0.6993711617811154	Poss.3Sg	V	0	3	FALSE
dojen	-2.115573242254759	0.6993711617811154	Subl	C	0	3	FALSE
dojen	-2.115573242254759	0.6993711617811154	All	C	0	1	FALSE
dojen	-2.115573242254759	0.6993711617811154	Poss.3Pl	C	0	1	FALSE
