stem	llfpm10	suffix	suffix_initial	back	front	form_varies	log_odds_back
farmer	1.984242209298364	Poss.2Pl	V	2	9	TRUE	-1.5040773967762742
flanel	0.35638106706207384	Ill	C	9	6	TRUE	0.4054651081081644
flaszter	0.45065098390392183	Dat	C	1	9	TRUE	-2.1972245773362196
flaszter	0.45065098390392183	Abl	C	3	9	TRUE	-1.0986122886681098
fotel	1.918034842594317	Poss.2Pl	V	9	6	TRUE	0.4054651081081644
fráter	1.1826921806578794	Ill	C	3	9	TRUE	-1.0986122886681098
haver	2.2866022611361054	Pl.Poss.1Sg	V	2	9	TRUE	-1.5040773967762742
karter	0.13926501315555695	Abl	C	2	9	TRUE	-1.5040773967762742
koffer	0.9596105383709403	Ade	C	0	9	FALSE	NA
komplex	2.7968138687478703	Supe	V	9	0	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.3Sg	V	0	9	FALSE	NA
kukker	0.09923081884002372	Poss.1Sg	V	0	9	FALSE	NA
kupec	0.4459578141554795	Pl.Poss.3Sg	V	0	9	FALSE	NA
mater	1.2873847479934366	Poss.2Sg	V	0	9	FALSE	NA
moped	0.9109327535484344	Poss.3Pl	C	0	9	FALSE	NA
muter	0.5004649093036383	Pl	V	9	5	TRUE	0.5877866649021191
mutter	0.41434513085899255	Abl	C	1	9	TRUE	-2.1972245773362196
nonszensz	1.2858393542194446	All	C	0	9	FALSE	NA
omlett	0.9301594617947097	Poss.3Pl	C	1	9	TRUE	-2.1972245773362196
pakett	0.4472263572536482	Ine	C	6	9	TRUE	-0.40546510810816444
pakett	0.4472263572536482	All	C	0	9	FALSE	NA
panel	2.4164305848960708	Pl.Poss.1Sg	V	0	9	FALSE	NA
plakett	1.2063588716944174	Poss.3Sg	V	0	9	FALSE	NA
plakett	1.2063588716944174	Pl.Poss.1Pl	C	0	9	FALSE	NA
pollen	1.5346232211256754	Pl.Poss.3Sg	V	0	9	FALSE	NA
pátens	0.4900970738392732	All	C	0	9	FALSE	NA
páter	1.0617720601296703	Ade	C	4	9	TRUE	-0.8109302162163288
púder	1.360068138969874	Poss.3Sg	C	1	9	TRUE	-2.1972245773362196
rubel	1.3648850069419438	Poss.3Sg	V	0	9	FALSE	NA
stukker	0.4972514689535526	Poss.1Pl	V	0	9	FALSE	NA
sumer	1.0545026216751352	All	C	9	9	TRUE	0
sumer	1.0545026216751352	Supe	V	9	5	TRUE	0.5877866649021191
suszter	0.9044772870280368	Poss.1Pl	V	1	9	TRUE	-2.1972245773362196
szoftver	2.8823776554889804	Pl.Poss.3Pl	C	0	9	FALSE	NA
szoftver	2.8823776554889804	Pl.Poss.1Pl	C	0	9	FALSE	NA
totem	0.8624780099324221	Abl	C	0	9	FALSE	NA
ágens	1.3130456667326265	Ill	C	0	9	FALSE	NA
ómen	0.7761153970932089	Abl	C	0	9	FALSE	NA
bankett	1.09656121596579	Pl.Poss.3Sg	C	0	8	FALSE	NA
barrel	0.28764613499013436	Abl	C	0	8	FALSE	NA
bovden	0.3614813417036351	Pl.Poss.3Sg	C	0	8	FALSE	NA
burleszk	0.6649295867445704	Pl.Poss.3Pl	C	0	8	FALSE	NA
charter	1.0574427740273058	Ill	C	1	8	TRUE	-2.0794415416798357
codec	0.7403125553016779	Poss.3Sg	C	0	8	FALSE	NA
doppler	0.8742794708181493	Supe	V	0	8	FALSE	NA
doppler	0.8742794708181493	Abl	C	0	8	FALSE	NA
gatyesz	-0.5866319100073193	Ill	C	8	0	FALSE	NA
gólem	0.9666714958476778	Poss.2Sg	V	0	8	FALSE	NA
hardver	2.192226286470405	Acc	V	0	8	FALSE	NA
junker	0.15585967826904645	Ade	C	0	8	FALSE	NA
konzerv	1.762724386751122	Poss.3Pl	V	2	8	TRUE	-1.3862943611198906
korner	0.5218599755505524	Pl.Poss.3Sg	V	0	8	FALSE	NA
korrekt	2.5155266547466906	Poss.3Sg	V	0	8	FALSE	NA
krapek	0.2858131136537797	Poss.1Sg	V	8	0	FALSE	NA
krapek	0.2858131136537797	Del	C	5	8	TRUE	-0.4700036292457356
krokett	0.5548602356534778	Del	C	0	8	FALSE	NA
krokett	0.5548602356534778	Transl	C	0	8	FALSE	NA
kódex	2.156884917051594	Transl	C	1	8	TRUE	-2.0794415416798357
lornyett	-1.2427888044294442	Supe	V	0	8	FALSE	NA
lumen	1.3578062989248016	Poss.1Pl	V	0	8	FALSE	NA
lumpen	0.38214543272564394	Ela	C	0	8	FALSE	NA
macesz	0.375579529103281	Del	C	8	6	TRUE	0.28768207245178085
makett	1.6926464808727033	Pl.Poss.1Sg	V	0	8	FALSE	NA
maszek	1.0569096792608152	Poss.1Sg	V	8	0	FALSE	NA
mater	1.2873847479934366	Pl.Poss.3Sg	V	3	8	TRUE	-0.9808292530117262
mater	1.2873847479934366	Ade	C	4	8	TRUE	-0.6931471805599453
muter	0.5004649093036383	Supe	V	8	0	FALSE	NA
nonszensz	1.2858393542194446	Ine	C	1	8	TRUE	-2.0794415416798357
ofszet	0.7618834435244982	Dat	C	0	8	FALSE	NA
pajesz	0.19606017543000023	Poss.2Pl	V	8	0	FALSE	NA
pamflet	0.7429766651842116	Abl	C	0	8	FALSE	NA
puffer	1.3898337365494366	Poss.1Sg	V	8	5	TRUE	0.47000362924573563
pátens	0.4900970738392732	Acc	V	0	8	FALSE	NA
pátens	0.4900970738392732	Del	C	0	8	FALSE	NA
púder	1.360068138969874	Poss.3Pl	V	1	8	TRUE	-2.0794415416798357
rakett	-1.0817265357388826	Ins	C	0	8	FALSE	NA
raszter	0.7107638010015679	Abl	C	0	8	FALSE	NA
skanzen	1.4895721276614022	Pl.Poss.3Sg	C	0	8	FALSE	NA
sparherd	-0.27211940645408866	Ill	C	4	8	TRUE	-0.6931471805599453
srapnel	0.01001470890808267	Dat	C	0	8	FALSE	NA
stukker	0.4972514689535526	Abl	C	0	8	FALSE	NA
szkander	0.6195616634977026	Ill	C	6	8	TRUE	-0.2876820724517809
szkander	0.6195616634977026	Ade	C	1	8	TRUE	-2.0794415416798357
szubrett	0.34370664438708193	Pl.Poss.3Sg	C	0	8	FALSE	NA
sólet	0.5795661084462529	Poss.1Sg	V	0	8	FALSE	NA
tandem	1.0699583224183673	Transl	C	0	8	FALSE	NA
tandem	1.0699583224183673	Poss.1Pl	V	0	8	FALSE	NA
tangens	0.20752315858022177	Ine	C	0	8	FALSE	NA
token	1.245905770590949	Distr:nként/Adv	V	0	8	FALSE	NA
token	1.245905770590949	Pl.Poss.1Sg	C	0	8	FALSE	NA
totem	0.8624780099324221	Poss.1Sg	V	0	8	FALSE	NA
totem	0.8624780099324221	Pl.Poss.3Pl	C	0	8	FALSE	NA
transzfer	2.0095093061978013	Acc	V	0	8	FALSE	NA
transzfer	2.0095093061978013	Poss.2Pl	V	0	8	FALSE	NA
transzfer	2.0095093061978013	Poss.3Pl	V	0	8	FALSE	NA
traverz	0.20689420194327868	Ade	C	0	8	FALSE	NA
valcer	0.3548168454722682	Dat	C	3	8	TRUE	-0.9808292530117262
zsáner	1.2899655745630536	Pl.Poss.1Pl	V	0	8	FALSE	NA
zsáner	1.2899655745630536	Distr:nként/Adv	V	0	8	FALSE	NA
ájer	-0.2655319315680039	Ins	C	2	8	TRUE	-1.3862943611198906
ómen	0.7761153970932089	Pl.Poss.3Sg	C	0	8	FALSE	NA
azbeszt	1.051092149444873	Poss.3Sg	C	0	7	FALSE	NA
doppler	0.8742794708181493	All	C	0	7	FALSE	NA
dojen	0.6993711617811154	Ins	C	0	7	FALSE	NA
dublett	-0.5367855373622215	Ins	C	0	7	FALSE	NA
dózer	0.4877957350906076	Poss.3Sg	V	0	7	FALSE	NA
facet	-0.28560191434333804	Pl	V	0	7	FALSE	NA
falzett	-0.16139740357670246	Subl	C	2	7	TRUE	-1.252762968495368
farmer	1.984242209298364	Pl.Poss.3Pl	V	0	7	FALSE	NA
fater	1.2643232470451446	Pl.Poss.1Pl	C	7	0	FALSE	NA
flanel	0.35638106706207384	Subl	C	3	7	TRUE	-0.8472978603872037
flaszter	0.45065098390392183	Transl	C	7	1	TRUE	1.9459101490553132
fuser	-0.5905622036357516	Pl	V	3	7	TRUE	-0.8472978603872037
gukker	-0.35205990878233856	Ine	C	2	7	TRUE	-1.252762968495368
gólem	0.9666714958476778	Poss.1Sg	V	0	7	FALSE	NA
gólem	0.9666714958476778	Pl.Poss.3Sg	C	0	7	FALSE	NA
hosztesz	0.4593602709032462	Subl	C	0	7	FALSE	NA
kampec	0.3634609097484384	Ins	C	0	7	FALSE	NA
karter	0.13926501315555695	All	C	7	6	TRUE	0.15415067982725836
kolesz	0.7726222789466473	Poss.1Pl	V	7	6	TRUE	0.15415067982725836
kornett	-0.7627231690630004	Pl	V	0	7	FALSE	NA
kráter	1.5554389092659462	Pl.Poss.3Pl	V	0	7	FALSE	NA
kráter	1.5554389092659462	Poss.3Sg	C	7	5	TRUE	0.3364722366212129
kókler	0.9301594617947097	Ela	C	0	7	FALSE	NA
kóter	-0.0567670438663156	Poss.1Sg	V	0	7	FALSE	NA
lasztex	-0.946213150191713	Ine	C	0	7	FALSE	NA
latens	0.4907523655243713	Transl	C	0	7	FALSE	NA
lumpen	0.38214543272564394	Pl.Poss.3Sg	C	0	7	FALSE	NA
láger	1.242439945332364	Poss.3Pl	V	0	7	FALSE	NA
lóden	-0.5619170221862215	Ela	C	0	7	FALSE	NA
mater	1.2873847479934366	Pl.Poss.1Pl	V	0	7	FALSE	NA
modem	1.8046211752050836	Pl.Poss.3Pl	C	0	7	FALSE	NA
motel	1.2119005338291844	Pl.Poss.3Sg	C	0	7	FALSE	NA
notesz	1.2106855490122028	Pl.Poss.1Sg	V	0	7	FALSE	NA
notesz	1.2106855490122028	Abl	C	1	7	TRUE	-1.9459101490553135
ofszet	0.7618834435244982	Supe	V	0	7	FALSE	NA
okker	0.6295458844043035	Supe	V	1	7	TRUE	-1.9459101490553135
pakett	0.4472263572536482	Abl	C	0	7	FALSE	NA
pamflet	0.7429766651842116	Supe	V	0	7	FALSE	NA
panel	2.4164305848960708	Pl.Poss.3Pl	V	0	7	FALSE	NA
parkett	1.1773690982060443	Ine	C	2	7	TRUE	-1.252762968495368
parkett	1.1773690982060443	Ela	C	0	7	FALSE	NA
plakett	1.2063588716944174	Ade	C	0	7	FALSE	NA
pollen	1.5346232211256754	Ade	C	0	7	FALSE	NA
puffer	1.3898337365494366	Poss.3Pl	V	0	7	FALSE	NA
páter	1.0617720601296703	Ine	C	0	7	FALSE	NA
páter	1.0617720601296703	Supe	V	0	7	FALSE	NA
rocker	1.3774960070047173	Pl.Poss.3Sg	C	0	7	FALSE	NA
roller	1.4284785179087636	Poss.3Sg	V	3	7	TRUE	-0.8472978603872037
saller	0.9310512982678172	Ela	C	7	3	TRUE	0.8472978603872037
saller	0.9310512982678172	Poss.3Sg	V	0	7	FALSE	NA
sparherd	-0.27211940645408866	Pl	V	0	7	FALSE	NA
sparherd	-0.27211940645408866	Subl	C	2	7	TRUE	-1.252762968495368
srapnel	0.01001470890808267	Ela	C	0	7	FALSE	NA
szubrett	0.34370664438708193	Transl	C	0	7	FALSE	NA
tangens	0.20752315858022177	Pl.Poss.3Sg	V	0	7	FALSE	NA
totem	0.8624780099324221	Poss.3Pl	C	0	7	FALSE	NA
tróger	0.7114537050098807	Subl	C	3	7	TRUE	-0.8472978603872037
valcer	0.3548168454722682	Ill	C	0	7	FALSE	NA
vátesz	0.4020716349811336	Del	C	0	7	FALSE	NA
zacsek	-0.3396988174375006	Ela	C	7	0	FALSE	NA
ájer	-0.2655319315680039	Abl	C	1	7	TRUE	-1.9459101490553135
azbeszt	1.051092149444873	Ade	C	0	6	FALSE	NA
bagett	1.0062847018807737	Poss.2Sg	V	0	6	FALSE	NA
bagger	-0.3035752853552389	Supe	V	0	6	FALSE	NA
bakter	0.716349974254184	Ill	C	6	0	FALSE	NA
bakter	0.716349974254184	Supe	V	6	4	TRUE	0.4054651081081644
bakter	0.716349974254184	Del	C	2	6	TRUE	-1.0986122886681098
balek	1.18302479496678	Pl.Poss.3Pl	C	6	0	FALSE	NA
balek	1.18302479496678	Del	C	5	6	TRUE	-0.1823215567939546
balett	2.009241501756081	Poss.3Pl	C	0	6	FALSE	NA
bankett	1.09656121596579	Ine	C	0	6	FALSE	NA
barchesz	-0.3914056405113769	All	C	0	6	FALSE	NA
barrel	0.28764613499013436	Poss.3Sg	C	0	6	FALSE	NA
bovden	0.3614813417036351	Ine	C	0	6	FALSE	NA
bovden	0.3614813417036351	Ela	C	1	6	TRUE	-1.791759469228055
bróker	1.509573270037965	Pl.Poss.1Sg	V	0	6	FALSE	NA
bukfenc	1.0306613020268856	Poss.1Sg	V	0	6	FALSE	NA
bunker	1.476796124675244	Pl.Poss.1Pl	V	1	6	TRUE	-1.791759469228055
bunker	1.476796124675244	Pl.Poss.3Sg	C	5	6	TRUE	-0.1823215567939546
burleszk	0.6649295867445704	Pl.Poss.3Sg	C	0	6	FALSE	NA
burleszk	0.6649295867445704	Ade	C	0	6	FALSE	NA
docens	2.334254917204184	Supe	V	0	6	FALSE	NA
dodzsem	0.3337170824261301	Poss.3Sg	V	0	6	FALSE	NA
dolmen	0.07518929954846854	Dat	C	0	6	FALSE	NA
dublett	-0.5367855373622215	Pl.Poss.3Sg	C	0	6	FALSE	NA
dzsungel	1.8138983008598983	Poss.1Sg	V	0	6	FALSE	NA
falzett	-0.16139740357670246	Pl.Poss.3Sg	C	0	6	FALSE	NA
farmer	1.984242209298364	Pl.Poss.3Pl	C	6	5	TRUE	0.1823215567939546
fater	1.2643232470451446	Poss.1Pl	V	6	0	FALSE	NA
fuser	-0.5905622036357516	Dat	C	2	6	TRUE	-1.0986122886681098
gatyesz	-0.5866319100073193	Dat	C	0	6	FALSE	NA
hardver	2.192226286470405	Poss.3Pl	C	0	6	FALSE	NA
hosztesz	0.4593602709032462	Supe	V	0	6	FALSE	NA
hotel	2.9641042281879626	Poss.2Pl	V	0	6	FALSE	NA
kadet	1.0549493807742008	Pl.Poss.3Sg	C	1	6	TRUE	-1.791759469228055
kartell	1.1924313135247973	Poss.3Pl	C	0	6	FALSE	NA
klaszter	1.9252273729939529	Pl.Poss.3Pl	V	0	6	FALSE	NA
klozet	0.06396436403742334	Ins	C	6	5	TRUE	0.1823215567939546
koffer	0.9596105383709403	Abl	C	1	6	TRUE	-1.791759469228055
konfekt	-1.2995164288783714	Dat	C	0	6	FALSE	NA
kortes	0.13557201061440527	Ins	C	0	6	FALSE	NA
korvett	0.3058136782559591	All	C	2	6	TRUE	-1.0986122886681098
korvett	0.3058136782559591	Ade	C	0	6	FALSE	NA
korvett	0.3058136782559591	Del	C	0	6	FALSE	NA
krokett	0.5548602356534778	Ade	C	6	0	FALSE	NA
kukker	0.09923081884002372	All	C	0	6	FALSE	NA
kupec	0.4459578141554795	Subl	C	0	6	FALSE	NA
kupec	0.4459578141554795	Del	C	0	6	FALSE	NA
kábel	2.5255200123429824	Acc	V	0	6	FALSE	NA
kóter	-0.0567670438663156	Abl	C	0	6	FALSE	NA
macesz	0.375579529103281	Ine	C	6	2	TRUE	1.0986122886681098
malter	0.6100893505755742	Ade	C	2	6	TRUE	-1.0986122886681098
maszek	1.0569096792608152	Del	C	6	0	FALSE	NA
modem	1.8046211752050836	Pl.Poss.3Pl	V	0	6	FALSE	NA
modem	1.8046211752050836	Pl.Poss.1Pl	C	0	6	FALSE	NA
muter	0.5004649093036383	All	C	6	0	FALSE	NA
muter	0.5004649093036383	Poss.3Pl	C	6	0	FALSE	NA
mutter	0.41434513085899255	Subl	C	3	6	TRUE	-0.6931471805599453
notesz	1.2106855490122028	Poss.3Pl	V	1	6	TRUE	-1.791759469228055
omlett	0.9301594617947097	Transl	C	1	6	TRUE	-1.791759469228055
pajesz	0.19606017543000023	Ill	C	6	1	TRUE	1.791759469228055
pakett	0.4472263572536482	Ade	C	0	6	FALSE	NA
pakett	0.4472263572536482	Del	C	0	6	FALSE	NA
puffer	1.3898337365494366	Transl	C	0	6	FALSE	NA
pátens	0.4900970738392732	Ela	C	0	6	FALSE	NA
páter	1.0617720601296703	Pl.Poss.3Sg	V	0	6	FALSE	NA
póker	1.4147938326074063	Poss.2Sg	V	0	6	FALSE	NA
roller	1.4284785179087636	Pl.Poss.3Sg	C	1	6	TRUE	-1.791759469228055
rubel	1.3648850069419438	Distr:nként/Adv	V	0	6	FALSE	NA
rubel	1.3648850069419438	Transl	C	1	6	TRUE	-1.791759469228055
sakter	-0.02236047956875661	Ins	C	6	5	TRUE	0.1823215567939546
saller	0.9310512982678172	Poss.3Sg	C	6	1	TRUE	1.791759469228055
samesz	0.4668618282549646	Abl	C	0	6	FALSE	NA
samesz	0.4668618282549646	Poss.3Pl	V	6	2	TRUE	1.0986122886681098
srapnel	0.01001470890808267	Pl.Poss.3Sg	C	0	6	FALSE	NA
srapnel	0.01001470890808267	Transl	C	0	6	FALSE	NA
srapnel	0.01001470890808267	Del	C	0	6	FALSE	NA
stukker	0.4972514689535526	All	C	1	6	TRUE	-1.791759469228055
sumer	1.0545026216751352	Del	C	6	1	TRUE	1.791759469228055
szovjet	2.59966886920045	Poss.3Sg	V	0	6	FALSE	NA
szubrett	0.34370664438708193	Poss.1Pl	V	0	6	FALSE	NA
sólet	0.5795661084462529	Poss.1Pl	V	0	6	FALSE	NA
tandem	1.0699583224183673	Poss.1Sg	V	0	6	FALSE	NA
tangens	0.20752315858022177	Subl	C	0	6	FALSE	NA
token	1.245905770590949	Transl	C	0	6	FALSE	NA
totem	0.8624780099324221	Pl.Poss.3Pl	V	0	6	FALSE	NA
traverz	0.20689420194327868	All	C	1	6	TRUE	-1.791759469228055
traverz	0.20689420194327868	Dat	C	0	6	FALSE	NA
tróger	0.7114537050098807	Pl.Poss.3Sg	V	0	6	FALSE	NA
tróger	0.7114537050098807	Transl	C	0	6	FALSE	NA
tróger	0.7114537050098807	Del	C	2	6	TRUE	-1.0986122886681098
valcer	0.3548168454722682	All	C	1	6	TRUE	-1.791759469228055
vátesz	0.4020716349811336	Poss.2Sg	V	0	6	FALSE	NA
zsakett	-0.03701015209889327	Dat	C	1	6	TRUE	-1.791759469228055
zsakett	-0.03701015209889327	Subl	C	1	6	TRUE	-1.791759469228055
zsorzsett	-0.4796665444109201	Ins	C	0	6	FALSE	NA
azbeszt	1.051092149444873	Ine	C	0	5	FALSE	NA
bagett	1.0062847018807737	Pl.Poss.1Sg	C	0	5	FALSE	NA
bagger	-0.3035752853552389	Dat	C	1	5	TRUE	-1.6094379124341003
balek	1.18302479496678	Ine	C	5	2	TRUE	0.9162907318741551
balek	1.18302479496678	Poss.2Sg	V	5	0	FALSE	NA
barchesz	-0.3914056405113769	Del	C	0	5	FALSE	NA
barrel	0.28764613499013436	Dat	C	0	5	FALSE	NA
barter	0.48713596362774514	All	C	0	5	FALSE	NA
borcet	-1.756893625402277	Acc	V	0	5	FALSE	NA
brojler	0.31596873103774975	Ins	C	0	5	FALSE	NA
charter	1.0574427740273058	Pl	V	0	5	FALSE	NA
charter	1.0574427740273058	Del	C	0	5	FALSE	NA
docens	2.334254917204184	Poss.3Pl	V	0	5	FALSE	NA
dodzsem	0.3337170824261301	Poss.3Sg	C	0	5	FALSE	NA
doppler	0.8742794708181493	Ill	C	0	5	FALSE	NA
drukker	1.599349006057054	Poss.2Sg	V	0	5	FALSE	NA
dublett	-0.5367855373622215	Transl	C	0	5	FALSE	NA
dzsóker	-0.17558885566493362	Subl	C	0	5	FALSE	NA
falzett	-0.16139740357670246	Ela	C	0	5	FALSE	NA
flanel	0.35638106706207384	Ine	C	1	5	TRUE	-1.6094379124341003
flanel	0.35638106706207384	Supe	V	1	5	TRUE	-1.6094379124341003
flaszter	0.45065098390392183	Poss.3Sg	C	1	5	TRUE	-1.6094379124341003
fráter	1.1826921806578794	Poss.2Sg	V	0	5	FALSE	NA
fráter	1.1826921806578794	Supe	V	0	5	FALSE	NA
gukker	-0.35205990878233856	Pl	V	0	5	FALSE	NA
gukker	-0.35205990878233856	Poss.3Sg	C	5	0	FALSE	NA
hosztesz	0.4593602709032462	Pl.Poss.3Pl	V	0	5	FALSE	NA
kadet	1.0549493807742008	Acc	V	4	5	TRUE	-0.2231435513142097
kampec	0.3634609097484384	Acc	V	0	5	FALSE	NA
karcer	-0.6005464245423525	Ins	C	2	5	TRUE	-0.916290731874155
klozet	0.06396436403742334	All	C	1	5	TRUE	-1.6094379124341003
koffer	0.9596105383709403	Poss.3Pl	C	1	5	TRUE	-1.6094379124341003
koncert	3.0752510936798796	Pl.Poss.1Pl	V	0	5	FALSE	NA
konzerv	1.762724386751122	Poss.3Pl	C	0	5	FALSE	NA
korner	0.5218599755505524	Del	C	0	5	FALSE	NA
kornett	-0.7627231690630004	Subl	C	0	5	FALSE	NA
krokett	0.5548602356534778	Poss.3Sg	C	0	5	FALSE	NA
káder	1.0191292004490349	Supe	V	0	5	FALSE	NA
káder	1.0191292004490349	Del	C	0	5	FALSE	NA
kóter	-0.0567670438663156	Ins	C	2	5	TRUE	-0.916290731874155
latens	0.4907523655243713	Dat	C	0	5	FALSE	NA
luesz	-0.5402879311982921	Dat	C	0	5	FALSE	NA
lumen	1.3578062989248016	Distr:nként/Adv	V	0	5	FALSE	NA
lumen	1.3578062989248016	Acc	V	0	5	FALSE	NA
lóden	-0.5619170221862215	Dat	C	0	5	FALSE	NA
malter	0.6100893505755742	Supe	V	5	3	TRUE	0.5108256237659907
modem	1.8046211752050836	Distr:nként/Adv	V	0	5	FALSE	NA
moped	0.9109327535484344	Pl.Poss.1Pl	C	1	5	TRUE	-1.6094379124341003
muter	0.5004649093036383	Ill	C	5	1	TRUE	1.6094379124341003
muter	0.5004649093036383	Ela	C	5	0	FALSE	NA
mutter	0.41434513085899255	Ill	C	5	0	FALSE	NA
mutter	0.41434513085899255	All	C	5	4	TRUE	0.22314355131420976
mutter	0.41434513085899255	Pl	V	5	4	TRUE	0.22314355131420976
ofszet	0.7618834435244982	Ine	C	0	5	FALSE	NA
omlett	0.9301594617947097	Poss.2Sg	V	0	5	FALSE	NA
paccer	-1.654231283505129	Pl	V	0	5	FALSE	NA
pakett	0.4472263572536482	Pl.Poss.3Sg	C	0	5	FALSE	NA
pamflet	0.7429766651842116	Poss.1Sg	V	0	5	FALSE	NA
pamflet	0.7429766651842116	Pl.Poss.3Pl	C	0	5	FALSE	NA
panel	2.4164305848960708	Acc	V	0	5	FALSE	NA
parkett	1.1773690982060443	Poss.1Pl	V	0	5	FALSE	NA
partner	3.170887565855278	Poss.3Pl	C	1	5	TRUE	-1.6094379124341003
prakker	-0.6254888465447449	Poss.3Sg	V	0	5	FALSE	NA
pátens	0.4900970738392732	Abl	C	0	5	FALSE	NA
páter	1.0617720601296703	Poss.1Sg	V	0	5	FALSE	NA
póker	1.4147938326074063	Poss.1Sg	V	0	5	FALSE	NA
raszter	0.7107638010015679	Pl.Poss.3Pl	V	0	5	FALSE	NA
sakter	-0.02236047956875661	All	C	3	5	TRUE	-0.5108256237659907
sakter	-0.02236047956875661	Ade	C	5	2	TRUE	0.9162907318741551
saller	0.9310512982678172	All	C	1	5	TRUE	-1.6094379124341003
samesz	0.4668618282549646	Poss.1Sg	V	5	0	FALSE	NA
stukker	0.4972514689535526	Ill	C	1	5	TRUE	-1.6094379124341003
szkander	0.6195616634977026	Ela	C	0	5	FALSE	NA
szkander	0.6195616634977026	Del	C	1	5	TRUE	-1.6094379124341003
sábesz	-0.06082861170966497	Supe	V	0	5	FALSE	NA
sábesz	-0.06082861170966497	Dat	C	3	5	TRUE	-0.5108256237659907
taszter	-1.140593194959704	Ins	C	0	5	FALSE	NA
transzfer	2.0095093061978013	Pl.Poss.3Pl	V	0	5	FALSE	NA
transzfer	2.0095093061978013	Distr:nként/Adv	V	0	5	FALSE	NA
tróger	0.7114537050098807	Poss.3Sg	V	0	5	FALSE	NA
valcer	0.3548168454722682	Poss.3Sg	C	1	5	TRUE	-1.6094379124341003
vátesz	0.4020716349811336	Poss.1Sg	V	0	5	FALSE	NA
ájer	-0.2655319315680039	Ela	C	0	5	FALSE	NA
ámen	0.8284166730406731	Poss.1Pl	V	0	5	FALSE	NA
azbeszt	1.051092149444873	Ill	C	0	4	FALSE	NA
bagett	1.0062847018807737	Pl.Poss.3Pl	C	0	4	FALSE	NA
bagger	-0.3035752853552389	Poss.3Sg	V	0	4	FALSE	NA
bakter	0.716349974254184	Ela	C	4	0	FALSE	NA
bakter	0.716349974254184	Poss.1Pl	V	2	4	TRUE	-0.6931471805599453
barchesz	-0.3914056405113769	Ela	C	2	4	TRUE	-0.6931471805599453
barchesz	-0.3914056405113769	Pl	V	0	4	FALSE	NA
barrel	0.28764613499013436	Ine	C	0	4	FALSE	NA
barter	0.48713596362774514	Ade	C	0	4	FALSE	NA
bovden	0.3614813417036351	Poss.2Sg	V	0	4	FALSE	NA
bovden	0.3614813417036351	Ade	C	0	4	FALSE	NA
bovden	0.3614813417036351	Abl	C	0	4	FALSE	NA
brojler	0.31596873103774975	Ade	C	1	4	TRUE	-1.3862943611198906
bukfenc	1.0306613020268856	Poss.3Pl	V	1	4	TRUE	-1.3862943611198906
charter	1.0574427740273058	Ela	C	0	4	FALSE	NA
codec	0.7403125553016779	All	C	0	4	FALSE	NA
docens	2.334254917204184	Poss.1Sg	V	0	4	FALSE	NA
docens	2.334254917204184	Acc	V	0	4	FALSE	NA
dodzsem	0.3337170824261301	Transl	C	0	4	FALSE	NA
dolmen	0.07518929954846854	Ine	C	0	4	FALSE	NA
dolmen	0.07518929954846854	Ela	C	0	4	FALSE	NA
dolmen	0.07518929954846854	All	C	0	4	FALSE	NA
dolmen	0.07518929954846854	Ins	C	0	4	FALSE	NA
doppler	0.8742794708181493	Poss.1Pl	V	0	4	FALSE	NA
dojen	0.6993711617811154	Poss.1Pl	V	0	4	FALSE	NA
duett	1.4809516014593376	Poss.2Pl	V	0	4	FALSE	NA
dzsóker	-0.17558885566493362	Pl.Poss.3Sg	V	0	4	FALSE	NA
dzsóker	-0.17558885566493362	Poss.1Sg	V	0	4	FALSE	NA
dzsóker	-0.17558885566493362	Ade	C	0	4	FALSE	NA
dózer	0.4877957350906076	Ine	C	0	4	FALSE	NA
dózer	0.4877957350906076	Poss.1Sg	V	0	4	FALSE	NA
fráter	1.1826921806578794	Pl.Poss.1Pl	V	0	4	FALSE	NA
fráter	1.1826921806578794	Ade	C	1	4	TRUE	-1.3862943611198906
fráter	1.1826921806578794	Poss.1Pl	V	0	4	FALSE	NA
gatyesz	-0.5866319100073193	Poss.2Sg	V	4	0	FALSE	NA
hardver	2.192226286470405	Distr:nként/Adv	V	0	4	FALSE	NA
hosztesz	0.4593602709032462	Poss.1Pl	V	0	4	FALSE	NA
jampec	0.15123380228128092	Ela	C	0	4	FALSE	NA
jampec	0.15123380228128092	Poss.3Sg	V	0	4	FALSE	NA
junker	0.15585967826904645	Abl	C	0	4	FALSE	NA
kadet	1.0549493807742008	Ela	C	1	4	TRUE	-1.3862943611198906
kadet	1.0549493807742008	Dat	C	4	4	TRUE	0
kampec	0.3634609097484384	Subl	C	2	4	TRUE	-0.6931471805599453
kartell	1.1924313135247973	Pl.Poss.3Pl	C	0	4	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.1Sg	V	0	4	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.1Pl	V	0	4	FALSE	NA
konzerv	1.762724386751122	Pl.Poss.1Sg	C	0	4	FALSE	NA
kopek	0.13371366596503742	Pl	V	1	4	TRUE	-1.3862943611198906
kopek	0.13371366596503742	Poss.1Sg	V	0	4	FALSE	NA
korrekt	2.5155266547466906	Dat	C	4	0	FALSE	NA
krapek	0.2858131136537797	Ill	C	4	0	FALSE	NA
